OPIS Truckstop ID,Truckstop Name,Address,City,State,Rack ID,Retail Price
71169,LOVES TRAVEL STOP #879,"I-69 EXIT,286 & US-24 & SR-9",Huntington,IN,370,3.50066666
71170,LOVES TRAVEL STOP #849,"I-94, EXIT 292 & CR-21",Valley City,ND,390,3.969
71171,TEXSTAR TRAVEL CENTER,I-35 EXIT 302,Temple,TX,765,2.91233333
71172,ZIPPY JS #18,CR-577 & CR-80,Brenham,TX,670,3.199
71173,ENMARKET #828,"I-95/SR-405, EXIT 102 & US-80",Pooler,GA,195,3.08233333
71176,QUIKTRIP #1710,US-23/SR-365,Gainesville,GA,16,3.34566666
71177,COMO TRAVEL CENTER,"I-55, EXIT 257 & SR-310",Como,MS,435,3.079
71179,7-ELEVEN #41332,"I-26, EXIT 76 & SR-219",Newberry,SC,210,3.33233333
71181,7-ELEVEN #38637,"I-85, EXIT 72 & I-585/US-176",Spartanburg,SC,210,3.11566666
71185,SHEETZ #698,"I-78/US-22, EXIT 45 & SR-863",Kutztown,PA,90,3.329
71186,7-ELEVEN #36837,US-29 & SR-904,Anderson,SC,30,3.089
71187,KWIK TRIP #1041,SR-11 & CR-H,Sturtevant,WI,444,3.794
71188,QUIKTRIP #1722,"I-75, EXIT 153",Macon,GA,85,3.089
71189,QUIKTRIP #1198,"I-20, EXIT 55",Lexington,SC,135,3.129
71190,LOVES TRAVEL STOPS #888,"I-80/US-30, EXIT 85 & SR-374",Green River,WY,835,3.589
71190,LOVES TRAVEL STOP #888,"I-80/US-30, EXIT 85 & SR-374",Green River,WY,835,3.707
71191,MAVERIK COUNTRY STORE #631,I-80/5600 WEST,Salt Lake City,UT,835,3.459
71193,ASAP GENERAL STORE #308,US-60 & SR-123,Bartlesville,OK,560,3.191
71194,ASAP GENERAL STORE #104,"I-40, EXIT 84 & US-54",Weatherford,OK,483,3.13233333
71195,ASAP GENERAL STORE #301,"I-40, EXIT 108 & US-281/SR-8",Geary,OK,483,3.13233333
71196,ASAP GENERAL STORE #302,SR-33 & SR 54,Thomas,OK,483,3.13233333
71197,ASAP GENERAL STORE #304,US-60/SR-51 & US-283,Arnett,OK,483,3.23233333
71198,LOVES TRAVEL STOP #844,"I-90, EXIT 233 & SR-74",Saint Charles,MN,515,3.569
71199,LOVES TRAVEL STOP #814,"I-22, EXIT 14 & CR-35",Hamilton,AL,576,3.55566666
71200,LOVES TRAVEL STOP #730,"I-80, EXIT 440 & SR-50",Omaha,NE,319,3.28066666
71201,PRIDE TRAVEL CENTER,I-91 EXIT 33,Hartford,CT,100,3.509
71202,QUIKTRIP #1181,"I-26, EXIT 154B & US-301",Orangeburg,SC,42,3.23566666
71206,JACKSONS FOOD STORES #138,US-95/SR-339 & SR-208,Yerington,NV,966,3.679
71207,GAS N WASH,"I-80, EXIT 148B & SR-43",Tinley Park,IL,365,3.679
71207,GAS N WASH,"I-80, EXIT 148B & SR-43",Tinley Park,IL,365,3.499
71207,GAS N WASH,"I-80, EXIT 148B & SR-43",Tinley Park,IL,365,3.599
71208,RACEWAY #6789,US-301 & SR-150,Richmond                                ,VA,180,3.429
71209,RACETRAC #2529,"I-75, EXIT 285 & SR-52",San Antonio,FL,225,3.31566666
71210,RACETRAC #2515,I-820 & BUS-287,Fort Worth,TX,630,2.87733333
71211,KUM & GO #0138,US-67,Jacksonville,AR,695,3.099
71212,KUM & GO #0426,BUS-71,Springdale,AR,735,3.149
71213,KUM & GO #0429,US-62,Rogers,AR,735,3.009
71214,MAVERIK #5317,"I-76, EXIT 22",Brighton,CO,800,3.234
71215,MAVERIK #5319,SR-392 & SR-257,Windsor,CO,800,3.159
71216,Maverik Country Store #5337,"I-35, EXIT 102 & SR-210",Huxley,IA,320,3.09233333
71217,KUM & GO #0185,US-65,Bondurant,IA,320,3.095
71218,KUM & GO #1435,US-65,Fair Grove,MO,535,3.15566666
71219,KUM & GO #1568,"I-44, EXIT 156",Waynesville,MO,535,3.099
71221,LOVES TRAVEL STOP #786,I-435 EXIT 55,Kansas City,MO,400,3.389
71223,SCOOBA JUNCTION,US-45 & SR-16,Scooba                                  ,MS,705,3.21566666
71227,TEX BEST #529,SR-16 & SR-1604,Von Ormy,TX,740,3.049
71228,SHELL,"I-80, EXIT 279 & SR-10",Gibbon                                  ,NE,330,3.299
71229,THE PRIDE OF PALATINE,"I-90, EXIT 65 & SR-62",Palatine,IL,290,3.399
71230,THE PRIDE OF LAKE COUNTY,US-12 & SR-53,Lake Zurich,IL,290,3.349
71232,GATEWAY TRAVEL CENTER,US-16 & US-85,Newcastle,WY,822,3.324
71233,Fuel America Travel Center #2,"I-35, EXIT 32",Encinal,TX,693,3.049
71234,CHEVRON #352305,I-610 & SR-47,Chalmette,LA,725,3.139
71239,CASEYS #3926,"I-29, EXIT 84 & SR-118",Mound City,MO,400,3.15733333
71240,LOVES TRAVEL STOP #764,I-24 EXIT 117 ,Hillsboro,TN,285,3.32566666
71241,WEIGLES #58,"I-40, Exit 356A & SR-58",Kingston                                ,TN,405,3.169
71242,LAST STOP TRAVEL CENTER,US-93,Willow Beach,AZ,910,3.49566666
71244,MAVERIK COUNTRY STORE #644,"I-84/I-15, EXIT 344 & SR-39",Ogden,UT,835,3.37233333
71245,MAVERIK COUNTRY STORE #651,"I-15, EXIT 67 & US-30",Pocatello,ID,825,3.40233333
71246,TOOT N TOTUM #99,I-40 EXIT 75,Amarillo,TX,585,3.04566666
71247,LOVES TRAVEL STOP #848,"I-59, Exit 104",Sandersville,MS,705,3.16233333
71248,RACETRAC #2560,"I-4, EXIT-55",Davenport,FL,140,3.289
71249,RACETRAC #2589,"I-20, EXIT 185",Oxford,AL,587,2.999
71250,NAVAJO BLUE TRAVEL CENTER,I-40 EXIT 219,Flagstaff,AZ,930,3.609
71251,RUTTERS #91,US-30 & SR-772,Gap,PA,208,4.199
71252,QUIKTRIP #1178,"I-26, EXIT 54 & SR-72",Clinton,SC,210,3.099
71253,QUIKTRIP #4066,"I-35, EXIT 122 & SR-173",Devine,TX,740,2.96566666
71255,Fuel N Treat,"I-70/US-40, EXIT 84 & CR-J",Nelson                                  ,MO,401,3.284
71256,SIGNAL FOOD STORE #120,US-60,Seymour                                 ,MO,535,3.02566666
71257,FARMERS UNION SOUTHERN VALLEY,US-75 & SR-210,Wahpeton                                ,ND,341,3.499
71259,LOVES TRAVEL STOP #846,I-10 EXIT 10,Irvington,AL,715,3.16566666
71260,LOVES TRAVEL STOP #881,US HWY 224 & OH 225,Diamond,OH,573,3.45233333
71261,Una Travel Center,I-94 EXIT 228,Roseville,MI,325,3.899
71262,LOVES TRAVEL STOP #892,"I-70, EXIT 118 & SR-310",Etna,OH,315,3.46066666
71263,Loves Travel Stop # 660,"I-25, Exit 49",Walsenburg,CO,796,4.249
71264,MAVERIK COUNTRY STORE #649,I-25/US-85 EXIT 220 & SR-500,Albuquerque,NM,580,3.20566666
71265,U SAVE FOOD STORES 1,SR-39/SR-55,Richwood,WV,44,3.599
71266,LOVES TRAVEL STOP #787,"I-81, EXIT 30 & SR-70 ",Mosheim,TN,405,3.55566666
71267,LOVES TRAVEL STOP #878,"US-131/SR-43, EXIT 44",Kalamazoo,MI,431,3.649
71267,LOVES TRAVEL STOP #878,"US-131/SR-43, EXIT 44",Kalamazoo,MI,431,3.589
71267,LOVES TRAVEL STOP #878,"US-131/SR-43, EXIT 44",Kalamazoo,MI,431,3.689
71268,MAVERIK COUNTRY STORE #650,SR 85 & W 900 S,West Jordan,UT,835,3.43233333
71269,Maverik Country Store #652,I-84 & SR 79,Jerome,ID,787,3.394
71270,QUIKTRIP #7904,I-20 EXIT 285 ,Abilene,TX,575,2.87566666
71271,MAVERIK COUNTRY STORE #672,SR-69,Dewey                                   ,AZ,930,3.219
71275,ALLSUPS CONVENIENCE STORE #2272,US-67/US-84,Bangs,TX,575,2.93233333
71276,Circle K #2706617,I-4 EXIT 28,Lakeland,FL,225,3.25066666
71277,CIRCLE K #2706619,I-75 EXIT 354,Ocala,FL,140,3.45733333
71278,Kwik Trip #1506,SR-26,Fort Atkinson,WI,420,3.57733333
71281,Pride (One9 Fuel Network) #1213,"I-40, Exit 25",Yucca,AZ,910,3.559
71281,Pride Travel Center dba One9 #1213,"I-40, Exit 25",Yucca,AZ,910,3.559
71282,QuikTrip #4128,SR-71,Bastrop,TX,595,2.96566666
71283,QUIKTRIP #7135,US-17 ,Hardeeville,SC,195,2.999
71284,Loves Travel Stop #889,"I-22, Exit 30",Holly Springs,MS,435,3.31566666
71285,Shrees Truck Stop Seattle,SR-509,Seattle,WA,962,3.799
71286,RACETRAC #2323,I-75 EXIT 128,Fort Myers,FL,225,3.299
71287,RACETRAC #482,I-310 EXIT 2A,Saint Rose                              ,LA,725,3.12566666
71288,SHEETZ #700,"I-270, EXIT 49 & SR-317",Groveport,OH,315,3.059
71289,7-ELEVEN #38835,I-75 EXIT 139,Fort Myers,FL,225,3.599
71290,LOVES TRAVEL STOP #808,"US-19/SR-3, EXIT 3 & US-82",Albany,GA,10,3.789
71291,HUCKS FOOD & FUEL #351 DBA ONE9 #1286,"I-57, Exit 116",Salem                                   ,IL,574,3.239
71291,HUCKS FOOD & FUEL #351 DBA ONE9 #1286,"I-57, Exit 116",Salem                                   ,IL,574,3.139
71291,HUCKS FOOD & FUEL #351,"I-57, Exit 116",Salem                                   ,IL,574,3.139
71291,HUCKS FOOD & FUEL #351,"I-57, Exit 116",Salem                                   ,IL,574,3.099
71295,MOUNTAINEER MART #33,US-33/119,Buckhannon,WV,44,3.899
71298,QUIKTRIP #1923,"I-45, EXIT 229",Corsicana,TX,641,2.849
71299,QUIKTRIP #7903,"I-35, EXIT 331",Waco,TX,765,2.95566666
71300,SPEEDWAY #1407,"I-94, EXIT 145",Jackson,MI,385,3.599
71300,SPEEDWAY #1407,"I-94, EXIT 145",Jackson,MI,385,3.549
71301,Atlanta IL Visitors Center,I-55 EXIT 140,Atlanta,IL,280,3.399
71302,KWIK STAR #1107,I-380 EXIT 18 ,Cedar Rapids,IA,380,3.574
71303,KWIK TRIP #1132,SR-21 ,Omro,WI,582,3.37733333
71305,AMIGO'S COUNTRY STORE,"I-35, EXIT 122 & SR-173",Devine,TX,740,3.099
71307,Speedway #1221,"I-24/69, EXIT 27 & US-62",Calvert City,KY,415,3.449
71308,QUIKTRIP #7145,"I-40, EXIT 239A",Lebanon,TN,460,2.91566666
71309,SUGAR CROSSING CONVENIENCE,US-33 & CR-63,Lancaster,OH,315,3.38233333
71310,CIRCLE K #2722120,US-441/27,Summerfield,FL,140,3.52566666
71311,CIRCLE K #708,"I-85, EXIT 64 & US-29",Opelika,AL,50,3.26566666
71313,LOVES TRAVEL STOP  #821,"US-70, Exit W Main St",Durant,OK,253,3.489
71314,Loves Travel Stop  #806,I-20 Exit 124,Monroe,LA,760,3.16733333
71315,KWIK TRIP #1062,SR-33 ,West Bend                               ,WI,444,3.55566666
71316,KWIK TRIP #1084,SR-97,Marshfield,WI,395,3.47566666
71318,LOVES TRAVEL STOP  #800,SR-83 ,Elk Grove Village,IL,290,3.449
71318,LOVES TRAVEL STOP  #800,SR-83 ,Elk Grove Village,IL,290,3.379
71318,LOVES TRAVEL STOP  #800,SR-83 ,Elk Grove Village,IL,290,3.489
71318,LOVES TRAVEL STOP  #800,SR-83 ,Elk Grove Village,IL,290,3.549
71318,LOVES TRAVEL STOP  #800,SR-83 ,Elk Grove Village,IL,290,3.649
71318,LOVES TRAVEL STOP  #800,SR-83 ,Elk Grove Village,IL,290,3.589
71319,LOVES TRAVEL STOP #868,"I-95, EXIT 223 ",Mims,FL,143,3.689
71320,TA EXPRESS EDGERTON #284,I-35 EXIT 205 ,Edgerton,KS,400,3.699
71321,Kwik Star #1119,US-18 ,Emmetsburg                              ,IA,433,3.449
71322,KWIK TRIP #1101,US-141,Crivitz,WI,582,3.304
71323,MAVERIK COUNTRY STORE #517,SR-114 & E MILL RD,Orem,UT,835,3.44066666
71324,7-ELEVEN #38992,"I-85/US-29, EXIT 40 & I-185, EXIT 12",Piedmont,SC,30,3.499
71325,QUIKTRIP #7223,"I-20, EXIT 23 & SR-782-2",Bossier City,LA,745,2.89233333
71326,CIRCLE K #4705730,"I-480 & SR-82, EXIT 36",Twinsburg,OH,249,3.989
71327,MAVERIK COUNTRY STORE #668,"I-80, EXIT 313",Laramie,WY,795,3.24566666
71328,IRVING,US-1  ,Norwood,MA,170,3.694
71329,SPEEDWAY #1439,I-20 Exit 100,Mc Calla,AL,615,2.90233333
71330,JORDAN MINI MART,SR- 31 & CR-59,Jordan,NY,220,3.799
71330,JORDAN MINI MART,SR- 31 & CR-59,Jordan,NY,220,3.859
71331,KWIK TRIP #1106,SR-13 & SR-64,Medford,WI,395,3.42233333
71332,ALLSUPS CONVENIENCE STORE #2308,SR-128 & SR-18,Jal,NM,710,3.129
71333,ALLSUPS CONVENIENCE STORE #2105,"I-20, EXIT 332 & US-183",Cisco,TX,575,2.929
71334,ALLSUPS CONVENIENCE STORE #2278,SR-302 & SR-18,Kermit,TX,710,3.089
71335,ALLSUPS CONVENIENCE STORE #2367,"I-27/US-87, EXIT 49B & US-70",Plainview,TX,585,2.909
71336,ALLSUPS CONVENIENCE STORE #2180,US-84 & US-180,Snyder,TX,612,2.98566666
71337,ALLSUPS CONVENIENCE STORE #2229,US-377 & SR-108,Stephenville,TX,630,3.159
71338,KWIK TRIP #755,US-18 ,Fennimore                               ,WI,335,3.424
71339,CASEYS #3934,"I-35, EXIT 89 & CO-R6F",Ankeny,IA,320,3.099
71340,KWIK TRIP #180,US-14/SR-68,New Ulm,MN,425,3.349
71341,QUIKTRIP #7147,"I-40, EXIT 172 & SR-46",Dickson,TN,460,2.91566666
71342,CASEYS #3505,US-212 ,Stewart                                 ,MN,425,3.369
71343,ALLSUPS CONVENIENCE STORE #2014,US-377/US-67,Dublin,TX,630,3.159
71344,ALLSUPS CONVENIENCE STORE #2061,US-84 & US-380,Post,TX,700,2.944
71345,ALLSUPS CONVENIENCE STORE #2084,US-377 & CR-234,Brownwood,TX,575,2.949
71346,ALLSUPS CONVENIENCE STORE #2094,US-277 & US-83,Abilene,TX,575,2.889
71347,ALLSUPS CONVENIENCE STORE #2128,"I-20, EXIT 301 & CR-276",Clyde,TX,575,2.889
71348,ALLSUPS CONVENIENCE STORE #2142,US-62/US-180,Hobbs,NM,593,3.38233333
71349,ALLSUPS CONVENIENCE STORE #2204,SR-115 & CR-201,Wink,TX,710,3.089
71350,ALLSUPS CONVENIENCE STORE #2206,US-385 & SR-176,Andrews,TX,710,3.39233333
71351,ALLSUPS CONVENIENCE STORE #2207,US-377/US-67 & SR-36,Comanche,TX,575,3.159
71352,ALLSUPS CONVENIENCE STORE #2223,US-285 & SR-357,Artesia,NM,700,3.399
71353,ALLSUPS CONVENIENCE STORE #2246,US-84 & SR-268,Melrose,NM,585,3.81233333
71354,ALLSUPS CONVENIENCE STORE #2247,US-377 & SR-16,Comanche,TX,575,3.16233333
71355,ALLSUPS CONVENIENCE STORE #2249,US-377 & US-281 ,Stephenville,TX,630,3.159
71356,ALLSUPS CONVENIENCE STORE #2266,I-20 & US-285 ,Pecos,TX,710,3.379
71357,ALLSUPS CONVENIENCE STORE #2279,SR-115 & SR-18,Kermit,TX,710,3.089
71358,ALLSUPS CONVENIENCE STORE #2285,US-285 & US-62,Carlsbad,NM,593,3.194
71359,ALLSUPS CONVENIENCE STORE #2350,"I-20, EXIT 285 & US-83",Abilene,TX,575,2.87566666
71360,ALLSUPS CONVENIENCE STORE #2353,US-76/US-277,San Angelo,TX,612,3.19566666
71361,ALLSUPS CONVENIENCE STORE #2358,US-277/US-87,Wall,TX,612,3.20566666
71362,ALLSUPS CONVENIENCE STORE #2359,US-377/US-67 & CR-498,Stephenville,TX,630,3.159
71363,ALLSUPS CONVENIENCE STORE #2360,FM-988 & FM-8,Stephenville,TX,630,3.159
71364,QUICK FUEL #3188,I-75 ,Sidney,OH,317,3.33233333
71365,COLES BP,SR 49,Brownsville,WI,582,3.099
71366,AMOCO,SR 31,Kenosha,WI,444,3.719
71367,ROAD RANGER #280,"I-20, EXIT 79 & SR-464",Monahans,TX,710,3.459
71368,Kwik Star #1071,I-280 E and US-61 N,Davenport,IA,270,3.324
71369,MR GAS TRAVEL CENTER #21,I-84 EXIT 59A,Boise,ID,785,3.69566666
71370,MAVERIK COUNTRY STORE #645,"I-40, Exit 16",Gallup,NM,580,3.159
71371,BREAK TIME #3167,US-65 & HWY-HH,Sedalia,MO,310,3.294
71372,Simonson Station,US-71 & SR-34,Park Rapids,MN,458,3.599
71376,7-ELEVEN #41127,SR-29,Labelle,FL,95,3.559
71377,7-ELEVEN #38485,I-76 Exit 25,Brighton,CO,800,3.599
71378,QUIKTRIP #1410,"I-10, EXIT 136B & SR-202, EXIT 78A",Phoenix,AZ,930,3.369
71379,QUIKTRIP #7211,"I-30/US-67/US-70, EXIT 128 ",Little Rock,AR,695,3.049
71381,KWIK TRIP #1112,US-63 & SR-77,Hayward,WI,295,3.639
71382,KWIK TRIP #346,US-151 BUS & CR-G/CR-D,Beaver Dam,WI,582,3.19566666
71383,Caseys #3940,I-69 & SR 4,Ashley,IN,465,3.59733333
71384,CASEYS #3944,I-29 & CR-106,Tea,SD,530,3.199
71385,CASEYS #3907,I-675 & SR-235,Fairborn,OH,411,3.679
71386,CASEYS #3952,SR-1 & SR-9,Hoopeston,IL,368,3.249
71386,CASEYS #3952,SR-1 & SR-9,Hoopeston,IL,368,3.259
71386,CASEYS #3952,SR-1 & SR-9,Hoopeston,IL,368,3.189
71386,CASEYS #3952,SR-1 & SR-9,Hoopeston,IL,368,3.239
71387,CASEYS #3954,"I-80, Exit 168",Newton,IA,320,3.249
71388,CASEYS #3850,US HWY 77 ,Wahoo,NE,319,3.174
71389,SPEEDWAY #1590,"I-95, EXIT 193",Dillon,SC,205,3.12566666
71390,SPEEDWAY #7269,I-270 EXIT 6B,Granite City,IL,540,3.519
71390,SPEEDWAY #7269,I-270 EXIT 6B,Granite City,IL,540,3.379
71390,SPEEDWAY #7269,I-270 EXIT 6B,Granite City,IL,540,3.459
71391,QUIKTRIP #7210,I-40 EXIT 142,North Little Rock,AR,695,3.049
71392,Loves Travel Stop #834,SR 17 & SR 1,Grant Park,IL,290,3.329
71392,Loves Travel Stop #834,SR 17 & SR 1,Grant Park,IL,290,3.379
71393,CASEYS #3303,HWY 15 AND HWY 55,Kimball,MN,451,3.199
71394,QUIKTRIP #955,"I-35W, EXIT 26A & US-67",Alvarado,TX,630,2.97566666
71395,KWIK TRIP #340,US-18 & SR-23,Dodgeville,WI,420,3.489
71397,RACEWAY #6971,US-82/SR-520,Leesburg,GA,10,3.109
71398,KWIK STAR #1089,SR 415,Polk City,IA,320,3.159
71399,Loves Travel Stop  #809,"I-70 & MO Hwy D, Exit 31",Bates City,MO,400,3.22066666
71401,KWIK TRIP #1169,"I-694, EXIT 52B & SR-36",Saint Paul,MN,448,3.51566666
71402,FIREBIRD FUEL #6196,US-60 & SR-303,Surprise,AZ,930,3.383
71404,Flyers #3200,"I-17, Exit 215B",Phoenix,AZ,930,3.35233333
71405,FLYERS #3201,"US-60, Exit 157",Phoenix,AZ,930,3.369
71406,FLYERS #3203,"I-10, Exit 139",Phoenix,AZ,930,3.319
71407,FLYERS #3204,SR 202,Phoenix,AZ,930,3.35233333
71408,Flyers #3205,"I-17, Exit 195B",Phoenix,AZ,930,3.38233333
71410,Flyers #3213,"US-60, Exit 181",Mesa,AZ,930,3.35233333
71411,Flyers #3214,"I-10, Exit 161C",Chandler,AZ,930,3.35233333
71412,FLYERS #3215,SR 87,Chandler,AZ,930,3.35233333
71413,Flyers #3216,"US 60, Exit 194",Apache Junction,AZ,930,3.42233333
71416,FLYERS #3225,"I-10, Exit 255",Tucson,AZ,980,3.359
71417,Flyers #3227,"I-10, Exit 263A",Tucson,AZ,980,3.35566666
71418,Quick Fuel #3228,"I-10, Exit 264",Tucson,AZ,980,3.36233333
71421,FLYERS #3236,"SR 601, Exit 22",El Paso,TX,640,3.229
71428,KWIK TRIP #1140,SR-69/SR-92 & HWY-CC,Belleville,WI,420,3.604
71429,QUIKTRIP #1432,SR 202 EXIT 76,Phoenix,AZ,930,3.369
71430,QUIKTRIP #7144, US-31W,Goodlettsville,TN,460,2.91566666
71433,Kwik Star #1146,US HWY 151,Cedar Rapids,IA,380,3.624
71434,KWIK STAR #1154,"SR 18 & SR 60, Exit 34",Sheldon,IA,433,3.199
71435,QUIKTRIP #1036,I-85 Exit 40,Charlotte,NC,46,3.304
71436,GOOD 2 GO #213,I-90 EXIT 58 & US-16,Buffalo,WY,836,3.525
71437,GOOD 2 GO #121,I-15 EXIT 113,Idaho Falls,ID,825,3.479
71438,LOVES TRAVEL STOP #893,US-80 & SR-307,Savannah,GA,195,3.289
71439,LOVES TRAVEL STOP #802,I-10 EXIT 26,Milton,FL,20,3.339
71440,MAVERIK COUNTRY STORE #667,"I-90, EXIT 289 & SR-27",Spokane,WA,970,3.989
71440,MAVERIK COUNTRY STORE #667,"I-90, EXIT 289 & SR-27",Spokane,WA,970,3.999
71440,MAVERIK COUNTRY STORE #667,"I-90, EXIT 289 & SR-27",Spokane,WA,970,3.969
71440,MAVERIK COUNTRY STORE #667,"I-90, EXIT 289 & SR-27",Spokane,WA,970,3.979
71441,MAVERIK COUNTRY STORE #678,US-191,Vernal,UT,835,3.44233333
71442,RACETRAC #2597,"I-65, EXIT 91 & US-31W",Elizabethtown,KY,415,2.919
71443,LOVES TRAVEL STOP #810,US-33 & SR-540,Bellefontaine,OH,411,3.35233333
71444,One9 #1318,"I-44, Exit 88",Strafford,MO,416,2.98566666
71445,SPEEDWAY #1051,I-90 & I-94 Exit 69,Mauston,WI,420,3.299
71446,SPEEDWAY #4221,I-80 Exit 292,Davenport,IA,320,3.749
71447,KWIK TRIP #612,SR-116 ,Winneconne                              ,WI,582,3.53233333
71449,MAVERIK COUNTRY STORE #628,I-15 & CR-215,Las Vegas                               ,NV,910,3.35566666
71450,MAVERIK COUNTRY STORE #664,I-25 EXIT 203 ,Los Lunas,NM,580,3.20233333
71452,ALLSUPS CONVENIENCE STORE #2016,SR-214 & SR-114,Morton,TX,700,3.399
71453,ALLSUPS CONVENIENCE STORE #2025,US-285,Roswell,NM,593,3.28566666
71454,ALLSUPS CONVENIENCE STORE #2036,SR-18,Hobbs,NM,593,3.399
71455,ALLSUPS CONVENIENCE STORE #2043,US-62,Idalou,TX,700,2.96566666
71456,ALLSUPS CONVENIENCE STORE #2058,"I-40, Exit 332 & SR-209",Tucumcari,NM,585,3.355
71457,ALLSUPS CONVENIENCE STORE #2075,US-70 & SR-6,Crowell,TX,770,3.199
71458,ALLSUPS CONVENIENCE STORE #2082,SR-70,Spur,TX,700,3.199
71460,ALLSUPS CONVENIENCE STORE #2101,SR-136,Fritch,TX,585,3.149
71461,ALLSUPS CONVENIENCE STORE #2111,US-87 & ,Texline,TX,585,2.96566666
71462,ALLSUPS CONVENIENCE STORE #2138,CR-61,Hobbs,NM,593,3.38233333
71463,ALLSUPS CONVENIENCE STORE #2146,SR-18,Hobbs,NM,593,3.21233333
71464,ALLSUPS CONVENIENCE STORE #2153,US-277,Haskell,TX,575,3.539
71465,ALLSUPS CONVENIENCE STORE #2173,US-20,Sweetwater,TX,575,2.84566666
71466,ALLSUPS CONVENIENCE STORE #2185,US-380 & 9TH ST,Aspermont,TX,575,3.36566666
71467,ALLSUPS CONVENIENCE STORE #2192,SR-86 & SR-207,Silverton,TX,585,3.159
71468,ALLSUPS CONVENIENCE STORE #2212,SR-6,Stamford,TX,575,3.129
71469,ALLSUPS CONVENIENCE STORE #2227,SR-114 ,Morton,TX,700,3.399
71470,ALLSUPS CONVENIENCE STORE #2267,"I-20, EXIT 42 & CR-761",Pecos,TX,710,3.379
71471,ALLSUPS CONVENIENCE STORE #2269,SR-524 & CR-658 ,Carlsbad,NM,593,3.249
71472,ALLSUPS CONVENIENCE STORE #2276,HWY 84 & CR-466,Hermleigh,TX,612,2.97233333
71473,ALLSUPS CONVENIENCE STORE #2378,US-BUS 287 & SR-25,Electra,TX,770,2.999
71474,PILOT #1292,US-290 & SR-21,Paige,TX,765,3.499
71476,KWIK TRIP #493,US HWY 12,Whitewater,WI,420,3.499
71477,KWIK TRIP #1141,SR 54,Luxemburg,WI,582,3.48233333
71478,RACEWAY #6970,SR-1 & Coker Rd,Rome,GA,193,3.199
71479,RACETRAC #118,I-575 & SR-15,Jasper                                  ,GA,193,3.309
71480,Loves Travel Stop #836,US-87,Dalhart,TX,585,3.43566666
71481,Loves Travel Stop #843,"I-29, Exit 187",Drayton,ND,341,3.56566666
71482,LOVES TRAVEL STOP #789,"I-15, Exit 277",Great Falls,MT,815,3.77233333
71484,CIRCLE K #2745064,"I-75/SR-401, EXIT 101 & US-280/SR-30",Cordele,GA,10,2.999
71485,Circle K #2709088,US-521 & SR-9,Lancaster,SC,46,3.299
71486,HUCKS FOOD & FUEL #338,US-50/US-150 & US-41 BUS,Vincennes                               ,IN,510,3.959
71486,HUCKS FOOD & FUEL #338 DBA PILOT DEALER #1294,US-50/US-150 & US-41 BUS,Vincennes                               ,IN,510,3.959
71487,LOVES TRAVEL STOP #835,"I-15, EXIT 163 & SR-99",Fillmore,UT,835,3.685
71487,LOVES TRAVEL STOPS #835,"I-15, EXIT 163 & SR-99",Fillmore,UT,835,3.599
71488,LOVES TRAVEL STOP #816,"I-90, EXIT 284",Kimball,SD,506,3.57066666
71490,LOVES TRAVEL STOP #818,"I-20, EXIT 205 & SR-46",Heflin,AL,615,3.20733333
71491,SPEEDWAY #1520,"I-55, EXIT 58 & SR-80",Matthews,MO,460,3.189
71492,LOVES TRAVEL STOP #839,"I-64, EXIT 92",Leavenworth,IN,415,3.949
71493,NEW TRAVEL PLAZA,I-20 EXIT 86,Ruston,LA,590,3.06566666
71494,SPEEDWAY/7FLEET #7008,"I-90, EXIT 48A & SR-77",Corfu,NY,190,3.889
71495,SPEEDWAY #1212,"I-65, EXIT 99 & US-31",Greenwood,IN,375,3.59733333
71496,SPEEDWAY/7fleet #1052,US-30 & SR-57,Orrville,OH,249,3.499
71498,KWIK TRIP #1143,US HWY 45,Antigo,WI,395,3.50733333
71499,KWIK TRIP #1130,US HWY 151/18,Mount Horeb,WI,420,3.589
71500,KWIK TRIP #1114,SR-35,Holmen,WI,515,3.33066666
71502,ROAD RANGER #281,I-20 EXIT 332,Cisco,TX,575,3.14066666
71503,LOVES TRAVEL STOP #093,US-80 & US-400/US-50,Garden City                             ,KS,525,3.729
71504,MAVERIK COUNTRY STORE #378,"I-84/I-15, EXIT 346 & SR-126",Ogden                                   ,UT,835,3.379
71505,KWIK TRIP #1029,I-43 & SR-20,East Troy,WI,444,3.174
71506,KWIK STAR #1165,SR-60  ,Sibley,IA,433,3.224
71509,MAPLEFIELDS IRVING,I-91 & US-2,Saint Johnsbury,VT,39,3.599
71510,RACETRAC #2601,"I-64, Exit 58",Frankfort,KY,410,2.919
71511,RACETRAC #2592,US HWY 29,Athens,GA,16,3.31233333
71512,RACETRAC #2603,Country Road 527,Orlando,FL,140,3.299
71514,LOVES TRAVEL STOP #817,SR-136,Santa Teresa,NM,640,3.26233333
71515,LOVES TRAVEL STOP #824,"I-64 & SR-37, Exit 80",Mount Vernon,IL,574,3.589
71515,LOVES TRAVEL STOP #824,"I-64 & SR-37, Exit 80",Mount Vernon,IL,574,3.349
71515,LOVES TRAVEL STOP #824,"I-64 & SR-37, Exit 80",Mount Vernon,IL,574,3.449
71515,LOVES TRAVEL STOP #824,"I-64 & SR-37, Exit 80",Mount Vernon,IL,574,3.389
71516,LOVES TRAVEL STOP #833,"I-90, EXIT 61 & US-20",Ripley,NY,38,3.879
